TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table05min							
TIMESTAMP	RECORD	PPFD_Avg	AirTC_Avg	RH	WS_ms_Avg	WS_ms_Max	WindDir	NetSW_Avg	NetLW_Avg	NetRad_Avg	LWmV_Avg	LWMDry_Tot	LWMCon_Tot	LWMWet_Tot
TS	RN	mV	Deg C	%	meters/second	meters/second	degrees	W/m^2	W/m^2	W/m^2	mV	Minutes	Minutes	Minutes
		Avg	Avg	Smp	Avg	Max	Smp	Avg	Avg	Avg	Avg	Tot	Tot	Tot
13/10/2011 18:50	92531	0.025	17.17	64.12	1.703	2.066	7.741	-1.182	-21.67	-22.85	265.4	5	0	0
13/10/2011 18:55	92532	0	17.1	64.02	1.52	2.012	7.42	-1.191	-22.65	-23.84	265.5	5	0	0
13/10/2011 19:00	92533	0.017	17.07	63.74	1.677	2.572	10.08	-1.184	-22.58	-23.77	265.5	5	0	0
13/10/2011 19:05	92534	0.033	17.02	63.62	1.504	1.959	11.07	-1.154	-20.96	-22.11	265.5	5	0	0
13/10/2011 19:10	92535	0.025	16.98	64.19	1.56	2.651	8.23	-1.154	-21.31	-22.47	265.5	5	0	0
13/10/2011 19:15	92536	0.008	16.94	64.17	1.554	2.039	4.619	-1.129	-20.95	-22.08	265.5	5	0	0
13/10/2011 19:20	92537	0.025	16.9	64.66	1.488	1.773	14.95	-1.095	-20.16	-21.25	265.5	5	0	0
13/10/2011 19:25	92538	-0.008	16.89	63.94	1.725	2.758	9.76	-1.037	-19.09	-20.13	265.5	5	0	0
13/10/2011 19:30	92539	0	16.86	64.46	1.546	2.252	12.03	-1.129	-21.58	-22.71	265.5	5	0	0
13/10/2011 19:35	92540	0	16.81	64.81	1.221	1.666	9.49	-1.347	-24.48	-25.83	265.5	5	0	0
13/10/2011 19:40	92541	0	16.78	63.98	1.799	2.332	9.8	-1.331	-27.21	-28.54	265.5	5	0	0
13/10/2011 19:45	92542	0	16.79	64.94	1.472	1.639	10.16	-1.405	-27.37	-28.77	265.5	5	0	0
13/10/2011 19:50	92543	0	16.69	64.5	1.562	2.039	8.53	-1.387	-26.12	-27.51	265.6	5	0	0
13/10/2011 19:55	92544	0.008	16.73	64.81	1.482	2.225	12.13	-1.349	-26.71	-28.06	265.6	5	0	0
13/10/2011 20:00	92545	0.042	16.69	63.81	1.666	2.119	7.362	-1.054	-19.24	-20.29	265.6	5	0	0
13/10/2011 20:05	92546	0.017	16.78	63.78	1.706	2.305	8.2	-0.921	-19.6	-20.52	265.6	5	0	0
13/10/2011 20:10	92547	0.008	16.77	63.5	1.701	2.199	3.099	-1.087	-20.97	-22.06	265.5	5	0	0
13/10/2011 20:15	92548	0	16.75	63.74	1.301	1.666	6.269	-1.023	-17.78	-18.81	265.5	5	0	0
13/10/2011 20:20	92549	0.017	16.71	63.83	1.227	1.453	13.63	-0.974	-16.54	-17.51	265.6	5	0	0
13/10/2011 20:25	92550	0.008	16.69	63.98	1.301	1.639	12.08	-0.943	-16.68	-17.62	265.6	5	0	0
13/10/2011 20:30	92551	0	16.66	64.02	1.117	1.613	9.59	-0.995	-17.19	-18.18	265.6	5	0	0
13/10/2011 20:35	92552	0	16.63	64.12	0.995	1.32	11.08	-1.075	-18.37	-19.44	265.6	5	0	0
13/10/2011 20:40	92553	0	16.61	64.35	1.067	1.24	10.82	-1.123	-20.42	-21.55	265.6	5	0	0
13/10/2011 20:45	92554	0	16.56	64.76	0.835	1.107	9.82	-1.158	-19.67	-20.83	265.6	5	0	0
13/10/2011 20:50	92555	0	16.5	65.2	0.723	0.974	0.902	-1.234	-20.58	-21.81	265.6	5	0	0
13/10/2011 20:55	92556	0	16.45	64.77	0.354	1.027	1.888	-1.341	-22.12	-23.46	265.7	5	0	0
13/10/2011 21:00	92557	0	16.48	65.32	0.219	0.84	9.58	-1.295	-22.28	-23.58	265.7	5	0	0
13/10/2011 21:05	92558	0	16.41	65.84	0	0	53.03	-1.358	-21.39	-22.75	265.7	5	0	0
13/10/2011 21:10	92559	0.008	16.3	66.11	0	0	38.19	-1.387	-22.22	-23.61	265.8	5	0	0
13/10/2011 21:15	92560	0.008	16.21	67.29	0.064	0.334	25.36	-1.488	-24.31	-25.8	265.9	5	0	0
13/10/2011 21:20	92561	0.008	16.08	67.92	0	0	20.03	-1.741	-27.18	-28.92	265.9	5	0	0
13/10/2011 21:25	92562	0.008	16	68.72	0.047	0.468	25.65	-1.784	-28.26	-30.04	266	5	0	0
13/10/2011 21:30	92563	0	15.79	69.37	0.526	0.601	31.22	-1.77	-29.45	-31.22	266	5	0	0
13/10/2011 21:35	92564	0.025	15.62	69.92	0.394	0.547	21.37	-1.753	-26.91	-28.66	266.2	5	0	0
13/10/2011 21:40	92565	-0.025	15.56	70.89	0	0	15.13	-1.826	-28.55	-30.38	266.5	5	0	0
13/10/2011 21:45	92566	0.008	15.46	72.05	0	0	28.1	-1.8	-27.08	-28.88	266.5	5	0	0
13/10/2011 21:50	92567	0	15.31	72.87	0.42	0.681	27.39	-1.619	-28.3	-29.91	267	5	0	0
13/10/2011 21:55	92568	0	15.14	72.85	0.603	0.681	27.16	-1.199	-23.86	-25.06	267	5	0	0
13/10/2011 22:00	92569	0	15.07	74.26	0.561	0.654	21.83	-1.093	-21.69	-22.78	267	5	0	0
13/10/2011 22:05	92570	0	14.9	75.32	0.441	0.521	19.63	-1.425	-28.1	-29.53	267	5	0	0
13/10/2011 22:10	92571	0.008	14.84	75.5	0.36	0.521	22.48	-1.631	-32.07	-33.7	267.1	5	0	0
13/10/2011 22:15	92572	0	14.86	75.7	0.409	0.521	12.8	-1.752	-32.69	-34.44	267.1	5	0	0
13/10/2011 22:20	92573	0.008	14.79	75.69	0.199	0.441	24.19	-1.767	-32.17	-33.94	267.1	5	0	0
13/10/2011 22:25	92574	0	14.79	76.37	0.468	0.707	32.1	-1.47	-25.83	-27.3	267.4	5	0	0
13/10/2011 22:30	92575	0	14.64	76.72	0.461	0.707	32.17	-1.043	-20.31	-21.35	267.4	5	0	0
13/10/2011 22:35	92576	0	14.48	77.74	0.686	0.92	34.38	-0.963	-17.58	-18.55	267.4	5	0	0
13/10/2011 22:40	92577	0	14.32	78.02	0.577	0.734	26.09	-0.877	-16.24	-17.12	267.3	5	0	0
13/10/2011 22:45	92578	0.008	14.33	78.23	0.67	1	29.92	-0.898	-19.37	-20.27	267.1	5	0	0
13/10/2011 22:50	92579	0.008	14.6	77.91	0.678	1.027	13.51	-0.898	-20.92	-21.81	267.1	5	0	0
13/10/2011 22:55	92580	0.017	14.62	78.64	0.603	0.681	14.98	-1.239	-24.49	-25.72	267.5	5	0	0
13/10/2011 23:00	92581	0	14.57	78.19	0.518	0.654	18.69	-1.224	-23.83	-25.05	267.7	5	0	0
13/10/2011 23:05	92582	0	14.63	76.88	0.426	0.681	24.8	-1.196	-24.48	-25.67	267.6	5	0	0
13/10/2011 23:10	92583	0	14.73	77.07	0.261	0.388	21.04	-1.489	-26.75	-28.23	267.7	5	0	0
13/10/2011 23:15	92584	0	14.71	76.39	0.277	0.468	18.55	-1.467	-27.1	-28.56	267.5	5	0	0
13/10/2011 23:20	92585	0	14.7	77.09	0	0	22.16	-1.414	-24.39	-25.81	267.7	5	0	0
13/10/2011 23:25	92586	0.033	14.67	77.24	0	0	22.32	-1.16	-24.01	-25.17	267.6	5	0	0
13/10/2011 23:30	92587	0	14.64	77.39	0.186	0.414	34.16	-1.084	-19.09	-20.18	267.8	5	0	0
13/10/2011 23:35	92588	0.008	14.61	78.48	0.385	0.468	28.57	-0.957	-18.32	-19.28	267.9	5	0	0
13/10/2011 23:40	92589	0	14.47	79.01	0.457	0.494	31.61	-0.877	-17.1	-17.98	267.8	5	0	0
13/10/2011 23:45	92590	0.017	14.4	79.83	0.404	0.574	31.33	-0.847	-16.32	-17.17	268	5	0	0
13/10/2011 23:50	92591	0	14.29	80.6	0.611	0.707	32.59	-1.019	-17.29	-18.31	268	5	0	0
13/10/2011 23:55	92592	0.008	14.14	81.3	0.263	0.468	31.2	-1.168	-18.37	-19.53	268	5	0	0
14/10/2011 0:00	92593	0	14.08	81.9	0	0	43.18	-1.205	-18	-19.2	268	5	0	0
14/10/2011 0:05	92594	0	14.03	82.9	0	0	45.63	-1.245	-19.63	-20.87	268.1	5	0	0
14/10/2011 0:10	92595	0.017	13.97	83.7	0	0	53.25	-1.505	-23.41	-24.92	268.4	5	0	0
14/10/2011 0:15	92596	0.033	13.91	84.1	0	0	18.52	-1.623	-25.25	-26.88	268.6	5	0	0
14/10/2011 0:20	92597	0.033	13.83	84.1	0	0	21.77	-1.636	-26.93	-28.56	268.7	5	0	0
14/10/2011 0:25	92598	0.008	13.78	84.7	0	0	36.47	-1.607	-23.45	-25.06	268.7	5	0	0
14/10/2011 0:30	92599	0	13.85	85	0	0	37.19	-1.178	-20.84	-22.02	268.8	5	0	0
14/10/2011 0:35	92600	0	13.79	85.3	0	0	28.18	-0.9	-18.12	-19.02	268.9	5	0	0
14/10/2011 0:40	92601	-0.008	13.77	85.4	0	0	23.14	-0.721	-14.23	-14.95	268.9	5	0	0
14/10/2011 0:45	92602	0.008	13.89	85.5	0	0	22.23	-0.641	-11.47	-12.11	268.8	5	0	0
14/10/2011 0:50	92603	0	13.97	85.8	0	0	19.85	-0.654	-10.89	-11.55	268.9	5	0	0
14/10/2011 0:55	92604	0.017	14.01	86.1	0	0	37.1	-0.688	-11.43	-12.12	269	5	0	0
14/10/2011 1:00	92605	0.025	13.91	86	0	0	33.96	-0.58	-11.25	-11.83	268.9	5	0	0
14/10/2011 1:05	92606	0.025	13.91	86.2	0	0	26.83	-0.659	-11.42	-12.08	268.8	5	0	0
14/10/2011 1:10	92607	0.025	13.96	86.6	0	0	28.9	-0.797	-12.7	-13.5	268.9	5	0	0
14/10/2011 1:15	92608	0.008	13.99	86.5	0	0	26.98	-0.889	-16.98	-17.87	268.9	5	0	0
14/10/2011 1:20	92609	0.008	13.97	86.6	0	0	25.93	-1.001	-16.66	-17.67	268.9	5	0	0
14/10/2011 1:25	92610	0	13.99	86.8	0	0	28.54	-0.974	-13.94	-14.91	269	5	0	0
14/10/2011 1:30	92611	0	14.03	87	0	0	34.73	-0.757	-12.59	-13.35	269	5	0	0
14/10/2011 1:35	92612	0.008	13.98	86.5	0.109	0.627	43.03	-0.691	-12.55	-13.24	269	5	0	0
14/10/2011 1:40	92613	0	13.94	86.6	0.304	0.681	41.35	-0.674	-10.89	-11.56	268.8	5	0	0
14/10/2011 1:45	92614	0	13.95	86.8	0.607	0.974	0.309	-0.663	-10.78	-11.44	268.9	5	0	0
14/10/2011 1:50	92615	0	13.91	86.4	0.912	0.974	52.57	-0.471	-10.17	-10.64	269	5	0	0
14/10/2011 1:55	92616	-0.008	13.98	85.5	0.581	0.92	48.23	-0.477	-11.04	-11.51	268.8	5	0	0
14/10/2011 2:00	92617	0.017	14.1	85.2	0.291	0.601	55.35	-0.722	-12.41	-13.14	268.8	5	0	0
14/10/2011 2:05	92618	0	14.14	84.7	0.673	0.92	54.47	-0.795	-14.5	-15.29	268.9	5	0	0
14/10/2011 2:10	92619	0.008	14.23	85.2	0.976	1.027	55.33	-0.651	-11.53	-12.18	268.9	5	0	0
14/10/2011 2:15	92620	0	14.41	85.7	0.766	1.08	0.368	-0.638	-11.15	-11.79	269	5	0	0
14/10/2011 2:20	92621	0	14.43	86.2	0.391	0.654	0.333	-0.703	-12.48	-13.18	269	5	0	0
14/10/2011 2:25	92622	0	14.43	86.4	0.322	0.627	10	-0.809	-13.77	-14.57	269.1	5	0	0
14/10/2011 2:30	92623	0.008	14.41	86.2	0.737	1	1.259	-0.704	-12.96	-13.66	269.1	5	0	0
14/10/2011 2:35	92624	0.025	14.42	85.3	0.713	0.814	59.22	-0.754	-19.93	-20.68	269	5	0	0
14/10/2011 2:40	92625	0	14.46	84.9	0.411	0.707	42.43	-1.34	-23.42	-24.76	269.1	5	0	0
14/10/2011 2:45	92626	0.033	14.45	85	0.331	0.681	46.54	-1.093	-15.96	-17.05	269.1	5	0	0
14/10/2011 2:50	92627	0	14.36	85	0.798	0.894	42.27	-0.695	-11.69	-12.38	269.1	5	0	0
14/10/2011 2:55	92628	0	14.31	85.7	0.216	0.761	37.11	-0.936	-13.42	-14.35	269.1	5	0	0
14/10/2011 3:00	92629	0	14.29	86.1	0.072	0.414	25.33	-0.931	-12.36	-13.29	269.2	5	0	0
14/10/2011 3:05	92630	0	14.23	86.6	0	0	27.22	-0.78	-11.78	-12.56	269.1	5	0	0
14/10/2011 3:10	92631	0	14.23	86.7	0.191	0.468	25.68	-0.566	-10.81	-11.37	269.1	5	0	0
14/10/2011 3:15	92632	0	14.25	86.4	0.465	0.521	29.82	-0.433	-11.02	-11.45	269	5	0	0
14/10/2011 3:20	92633	0.008	14.3	86.2	0.209	0.388	27.64	-0.469	-10.06	-10.52	268.9	5	0	0
14/10/2011 3:25	92634	-0.008	14.35	86.1	0	0	25.85	-0.577	-10.02	-10.59	268.9	5	0	0
14/10/2011 3:30	92635	0	14.4	86	0	0	28.29	-0.585	-9.98	-10.57	269	5	0	0
14/10/2011 3:35	92636	0	14.39	85.6	0.421	0.521	27.77	-0.53	-10.57	-11.1	269.1	5	0	0
14/10/2011 3:40	92637	0.008	14.4	84.8	0.566	0.681	26.89	-0.439	-10.19	-10.63	268.7	5	0	0
14/10/2011 3:45	92638	-0.008	14.47	83.9	0.383	0.521	17.7	-0.466	-10.02	-10.49	268.5	5	0	0
14/10/2011 3:50	92639	-0.008	14.57	83.5	0.55	0.627	16	-0.53	-9.96	-10.49	268.6	5	0	0
14/10/2011 3:55	92640	0.008	14.58	83.4	0.506	0.974	15.2	-0.598	-10.05	-10.64	268.6	5	0	0
14/10/2011 4:00	92641	-0.008	14.65	79.66	1.378	2.412	16.89	-0.165	-7.759	-7.924	268.4	5	0	0
14/10/2011 4:05	92642	0.025	14.99	79.24	1.368	2.305	28.27	-0.342	-8.35	-8.7	268.1	5	0	0
14/10/2011 4:10	92643	0.025	14.91	79.7	1.053	1.373	27.54	-0.489	-8.45	-8.94	268	5	0	0
14/10/2011 4:15	92644	0	14.88	80.2	0.658	1.213	0.226	-0.56	-9.19	-9.75	268.2	5	0	0
14/10/2011 4:20	92645	0	14.81	80.5	0.888	0.974	0.273	-0.501	-9.42	-9.92	268.3	5	0	0
14/10/2011 4:25	92646	0	14.86	81.1	0.228	0.707	23.1	-0.768	-11.27	-12.04	268.4	5	0	0
14/10/2011 4:30	92647	-0.008	14.78	81.2	0.07	0.361	17.85	-0.742	-10.63	-11.37	268.3	5	0	0
14/10/2011 4:35	92648	0	14.79	81.5	0	0	38.23	-0.784	-11.27	-12.06	268.4	5	0	0
14/10/2011 4:40	92649	0	14.74	81.9	0	0	40.25	-0.706	-10.78	-11.48	268.4	5	0	0
14/10/2011 4:45	92650	0	14.71	82.8	0.052	0.521	44.44	-0.797	-10.58	-11.37	268.6	5	0	0
14/10/2011 4:50	92651	-0.008	14.59	84	0.577	0.761	48.41	-0.75	-9.79	-10.53	268.7	5	0	0
14/10/2011 4:55	92652	0	14.5	84.9	0.223	0.494	40.46	-0.763	-9.78	-10.55	268.9	5	0	0
14/10/2011 5:00	92653	0	14.44	85.5	0	0	32.49	-0.75	-10.05	-10.8	268.9	5	0	0
14/10/2011 5:05	92654	0.033	14.43	86	0.23	0.441	36.93	-0.715	-9.89	-10.61	269	5	0	0
14/10/2011 5:10	92655	0.292	14.41	86.4	0.436	0.468	32.99	-0.604	-10.37	-10.97	269	5	0	0
14/10/2011 5:15	92656	0.861	14.39	86.8	0.492	0.681	26.85	-0.374	-10.19	-10.57	269	5	0	0
14/10/2011 5:20	92657	1.68	14.33	87.1	0.651	0.761	32.44	-0.1	-9.67	-9.77	269	5	0	0
14/10/2011 5:25	92658	2.783	14.31	87.3	0.345	0.521	37.96	0.101	-9.65	-9.55	269	5	0	0
14/10/2011 5:30	92659	3.71	14.33	87.4	0.617	0.787	42.55	0.35	-9.53	-9.18	269.2	5	0	0
14/10/2011 5:35	92660	5.306	14.32	87.6	0.476	0.654	45.09	0.906	-9.53	-8.63	269.3	5	0	0
14/10/2011 5:40	92661	9.47	14.35	87.7	0.36	0.601	49.85	2.211	-9.73	-7.52	269.4	5	0	0
14/10/2011 5:45	92662	13.86	14.33	87.6	0.101	0.547	59.94	3.477	-9.82	-6.345	269.5	5	0	0
14/10/2011 5:50	92663	15.38	14.4	87.9	0.358	0.574	53.36	3.53	-10.09	-6.561	269.8	5	0	0
14/10/2011 5:55	92664	20.35	14.43	87.8	0.366	0.654	48.75	5.047	-10.21	-5.159	269.9	5	0	0
14/10/2011 6:00	92665	27.88	14.45	87.6	0.312	0.601	0.76	7.609	-10.37	-2.764	269.6	5	0	0
14/10/2011 6:05	92666	33.37	14.42	87.4	0.29	0.84	46.26	9.23	-10.19	-0.96	269.1	5	0	0
14/10/2011 6:10	92667	28.39	14.5	86.5	0.947	1.133	42.86	7.14	-9.89	-2.745	271.3	4	1	0
14/10/2011 6:15	92668	33.83	14.65	85.9	0.99	1.08	38.15	7.331	-9.91	-2.579	275	0	5	0
14/10/2011 6:20	92669	58.51	14.71	85.6	1.141	1.426	31.54	15.56	-10.37	5.191	273.2	4	1	0
14/10/2011 6:25	92670	64.1	14.79	84.8	1.043	1.639	22.49	17.58	-10.27	7.317	270.8	5	0	0
14/10/2011 6:30	92671	82.6	14.85	83.5	0.888	1.027	21.59	23.17	-11.1	12.07	268.8	5	0	0
14/10/2011 6:35	92672	81.7	14.95	82.5	0.574	1	23.17	22.28	-11.51	10.78	268.4	5	0	0
14/10/2011 6:40	92673	115	15.04	79	1.168	1.666	28.25	32.2	-11.15	21.05	268.3	5	0	0
14/10/2011 6:45	92674	136	15.25	78.72	1.421	1.666	24.02	37.91	-11.48	26.43	268.5	5	0	0
14/10/2011 6:50	92675	115.8	15.38	79.19	1.133	1.32	35.54	31.87	-12.09	19.78	268.1	5	0	0
14/10/2011 6:55	92676	86.3	15.38	79.96	1.338	1.533	38.61	23.14	-11.62	11.52	268.1	5	0	0
14/10/2011 7:00	92677	92.1	15.36	80.6	1.008	1.48	43.58	24.62	-11.84	12.78	268.4	5	0	0
14/10/2011 7:05	92678	98.9	15.4	81.2	0.976	1.187	43.36	26.13	-12.32	13.81	268.8	5	0	0
14/10/2011 7:10	92679	124.5	15.37	81.2	0.942	1.053	43.75	32.97	-12.73	20.24	269.2	5	0	0
14/10/2011 7:15	92680	122.4	15.39	82	1.117	1.373	53.51	31.44	-13.21	18.23	271	5	0	0
14/10/2011 7:20	92681	124.5	15.39	82.3	1.208	1.453	52.16	31.69	-12.73	18.95	273.4	2.5	2.5	0
14/10/2011 7:25	92682	162.7	15.33	83.1	1.344	1.506	43.01	40.84	-12.84	28	277.5	0	5	0
14/10/2011 7:30	92683	147.7	15.27	84.4	1.309	1.56	44.88	36.54	-12.44	24.11	281.6	0	3.5	1.5
14/10/2011 7:35	92684	115	15.17	84.9	1.344	1.56	41.95	27.43	-10.67	16.76	291.4	0	0	5
14/10/2011 7:40	92685	126.3	14.93	85.2	1.288	1.56	42.35	30.66	-10.04	20.62	296.8	0	0	5
14/10/2011 7:45	92686	126.7	14.75	86.2	1.261	1.639	41.82	30.89	-9.87	21.03	301	0	0	5
14/10/2011 7:50	92687	136.7	14.75	86.5	0.984	1.506	43.19	34.28	-9.58	24.71	307.8	0	0	5
14/10/2011 7:55	92688	149.6	14.75	87	0.995	1.213	44.02	37.97	-9.31	28.66	317.2	0	0	5
14/10/2011 8:00	92689	143.5	14.72	87.4	0.846	1.267	41.15	36.35	-9.41	26.94	321	0	0	5
14/10/2011 8:05	92690	125.9	14.69	87.8	1.136	1.346	43.53	31.35	-8.74	22.62	322.1	0	0	5
14/10/2011 8:10	92691	118.9	14.62	88.7	1.272	1.506	48.47	29.49	-8.04	21.45	328.1	0	0	5
14/10/2011 8:15	92692	120.6	14.56	89.7	1.389	1.719	46.67	30.24	-7.777	22.46	331.7	0	0	5
14/10/2011 8:20	92693	121.1	14.57	90.1	1.232	1.533	48.32	30.77	-7.474	23.3	332.7	0	0	5
14/10/2011 8:25	92694	127.5	14.51	90.8	1.373	1.986	46.97	32.27	-7.507	24.77	332.8	0	0	5
14/10/2011 8:30	92695	135.9	14.46	90.8	1.349	1.56	37.51	34.42	-7.756	26.66	333.8	0	0	5
14/10/2011 8:35	92696	127.2	14.45	90.8	1.197	1.613	35.34	32.02	-7.404	24.62	335.5	0	0	5
14/10/2011 8:40	92697	147.4	14.45	91	1.051	1.213	34.66	37.34	-7.677	29.66	341.4	0	0	5
14/10/2011 8:45	92698	153.5	14.34	91.1	1.317	1.586	35.95	38.63	-7.601	31.03	343.8	0	0	5
14/10/2011 8:50	92699	146.8	14.4	91.1	1.298	1.586	42.12	37.15	-7.413	29.73	340.6	0	0	5
14/10/2011 8:55	92700	164.8	14.44	90.9	1.24	2.092	40.57	42	-7.453	34.55	337.1	0	0	5
14/10/2011 9:00	92701	200	14.44	91.1	1.647	1.852	37.8	51.67	-7.583	44.09	330.1	0	0	5
14/10/2011 9:05	92702	230	14.5	90.8	1.546	1.852	39.77	59.99	-8.06	51.92	322.7	0	0	5
14/10/2011 9:10	92703	255.1	14.62	90.9	1.264	1.506	45.78	66.63	-8.19	58.44	315.2	0	0	5
14/10/2011 9:15	92704	255.1	14.76	90.6	1.33	1.613	37.06	66.49	-8.47	58.01	308.3	0	0	5
14/10/2011 9:20	92705	273.7	14.78	90.6	1.392	1.932	40.27	71.85	-8.6	63.25	300.6	0	0	5
14/10/2011 9:25	92706	284.9	14.76	90.2	2.026	2.438	39.33	74.61	-9.34	65.27	292.8	0	0	5
14/10/2011 9:30	92707	283.8	14.8	89.8	1.805	2.119	46.67	74.25	-9.71	64.55	286.5	0	0.5	4.5
14/10/2011 9:35	92708	275.8	15.04	89.5	1.109	1.826	36.68	72.42	-10.01	62.42	281.3	0	5	0
14/10/2011 9:40	92709	293.9	15.02	89.6	1.338	1.719	34.73	77.54	-10.74	66.8	278.3	0	5	0
14/10/2011 9:45	92710	316.7	15.09	88.7	1.384	1.693	32.06	84.1	-11.24	72.87	276.5	0	5	0
14/10/2011 9:50	92711	327.1	15.16	88.8	1.213	1.666	36.47	87.6	-11.24	76.35	274.6	1	4	0
14/10/2011 9:55	92712	209.9	15.27	87.2	1.405	1.719	30.26	99.9	-14.28	85.7	272.7	5	0	0
14/10/2011 10:00	92713	362.6	15.25	87.3	1.405	1.719	30.9	97.7	-17.63	80.1	270.9	5	0	0
14/10/2011 10:05	92714	332.7	15.36	86.7	1.52	1.932	39.35	89.3	-17.99	71.27	270	5	0	0
14/10/2011 10:10	92715	311.2	15.37	87.2	1.285	1.693	40.3	83.9	-17.34	66.52	269.1	5	0	0
14/10/2011 10:15	92716	312.8	15.47	85.9	1.44	1.826	40.03	84.4	-17.26	67.12	268.5	5	0	0
14/10/2011 10:20	92717	378.7	15.5	86.6	1.205	1.746	38.21	102.8	-18.04	84.8	268.4	5	0	0
14/10/2011 10:25	92718	389.7	15.61	85.5	1.61	1.906	35.23	105.8	-19.39	86.4	268.4	5	0	0
14/10/2011 10:30	92719	365.3	15.62	85.5	1.168	1.373	35.15	98.6	-19.21	79.36	268.8	5	0	0
14/10/2011 10:35	92720	370.9	15.77	85.6	1.277	1.693	33.16	100.2	-19.7	80.5	272	5	0	0
14/10/2011 10:40	92721	390.1	15.68	85	1.176	1.693	33.26	104.9	-19.6	85.4	268.8	5	0	0
14/10/2011 10:45	92722	322.1	15.8	85.4	0.915	1.16	38.45	85.2	-19.48	65.69	269.1	5	0	0
14/10/2011 10:50	92723	306.5	15.93	84.7	1.109	1.426	43.46	80.2	-18.89	61.31	269.5	5	0	0
14/10/2011 10:55	92724	341.9	15.96	84.9	0.883	1.373	44.53	89.7	-19.52	70.14	269.2	5	0	0
14/10/2011 11:00	92725	260.1	16.05	84.1	1.109	1.56	34.92	67.24	-18.54	48.69	274.4	1.5	3.5	0
14/10/2011 11:05	92726	246.4	15.96	84.2	1.109	1.48	30.18	62.71	-16.83	45.88	275.9	0	5	0
14/10/2011 11:10	92727	248.1	15.91	84.7	0.678	1	39.63	63.05	-16.35	46.7	275.6	0.5	4.5	0
14/10/2011 11:15	92728	233	15.96	84.2	1.291	1.773	46.64	59.33	-16.47	42.86	274	2.5	2.5	0
14/10/2011 11:20	92729	272.3	15.92	84.6	1.091	1.613	32.67	70.5	-16.95	53.55	271.8	5	0	0
14/10/2011 11:25	92730	291.6	16.03	84.6	1.147	1.346	37.08	76.4	-17.58	58.82	269.1	5	0	0
14/10/2011 11:30	92731	397.4	16.13	84.4	1.245	1.453	35.18	106.5	-19.72	86.8	268.7	5	0	0
14/10/2011 11:35	92732	464.4	16.2	84.2	1.261	1.959	21.72	126.4	-21.61	104.7	268.2	5	0	0
14/10/2011 11:40	92733	481.4	16.24	83.5	1.245	1.746	39.38	131	-22.49	108.5	268.1	5	0	0
14/10/2011 11:45	92734	447.6	16.28	84.4	1.288	1.666	38.02	122.2	-22.83	99.4	268	5	0	0
14/10/2011 11:50	92735	546.3	16.5	84.1	1.221	1.693	43.22	151.1	-24.64	126.4	268.1	5	0	0
14/10/2011 11:55	92736	516.5	16.54	82.9	1.171	1.48	9.5	142.7	-25.22	117.5	267.7	5	0	0
14/10/2011 12:00	92737	319.4	16.61	83.1	0.862	1.56	30.56	85.9	-22.19	63.68	267.7	5	0	0
14/10/2011 12:05	92738	306.6	16.62	83.1	1.003	1.346	36.46	82.5	-20.24	62.23	267.9	5	0	0
14/10/2011 12:10	92739	393.9	16.55	82.8	0.806	1.107	16.17	107.6	-20.99	86.6	267.8	5	0	0
14/10/2011 12:15	92740	364.4	16.68	82.3	1.056	1.453	37.61	97.9	-21.57	76.35	267.9	5	0	0
14/10/2011 12:20	92741	313.4	16.66	82.8	1.123	1.373	33.93	83.4	-20.66	62.75	267.8	5	0	0
14/10/2011 12:25	92742	276.2	16.58	83.1	1.037	1.426	31.24	73.29	-19.17	54.12	267.7	5	0	0
14/10/2011 12:30	92743	274.3	16.61	83.1	1.048	1.773	38.77	71.97	-18.88	53.09	267.9	5	0	0
14/10/2011 12:35	92744	232.1	16.56	83.2	1.147	1.639	40.41	60.86	-17.83	43.03	268	5	0	0
14/10/2011 12:40	92745	261.6	16.56	83.1	0.774	1.293	49.71	68.43	-17.78	50.65	268.3	5	0	0
14/10/2011 12:45	92746	263.8	16.63	83.1	1.003	1.267	45.01	68.98	-18.14	50.84	268.7	5	0	0
14/10/2011 12:50	92747	248.6	16.66	83.2	1.224	1.613	37.66	64.99	-17.74	47.25	268.3	5	0	0
14/10/2011 12:55	92748	253.7	16.71	83.3	0.915	1.187	48.25	66.41	-17.51	48.9	268	5	0	0
14/10/2011 13:00	92749	238	16.75	83.4	1.248	1.453	42.8	62	-17.18	44.82	267.9	5	0	0
14/10/2011 13:05	92750	183.9	16.7	83.4	1.48	1.986	49.34	47.63	-16.18	31.44	267.9	5	0	0
14/10/2011 13:10	92751	178.2	16.64	84.9	1.868	2.572	50.42	46.19	-15.01	31.18	268.1	5	0	0
14/10/2011 13:15	92752	177.9	16.46	85.5	1.762	2.465	55.41	46.3	-14.53	31.77	268.3	5	0	0
14/10/2011 13:20	92753	223.4	16.41	85.8	1.914	2.305	42.91	58.93	-15.54	43.39	268.4	5	0	0
14/10/2011 13:25	92754	245.5	16.47	85.6	1.386	1.906	39.76	66.43	-17.18	49.24	268.4	5	0	0
14/10/2011 13:30	92755	297.2	16.47	85.6	1.501	1.906	39.94	80.9	-18.47	62.39	268.3	5	0	0
14/10/2011 13:35	92756	315.5	16.57	85.4	1.37	1.746	41.99	86.2	-19.62	66.56	268.1	5	0	0
